ProductCategoryID,CategoryName,ProductSubCategoryID,SubCategoryName,ProductID,ProductName,SellingPrice,Weight_KG,Product description,Image_source,Image_Confidence,Image_Status,Corrected_Image_Source
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0045,LAILA BASMATI GOLD 5KG,14.99,5,"Laila Basmati Gold 5KG is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 5kg.
Listed at £14.99 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/502/058/020/1180/front_en.3.400.jpg,100,CORRECT,https://images.openfoodfacts.org/images/products/502/058/020/1180/front_en.3.400.jpg
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0046,LAILA BASMATI RICE,12.99,,"Laila Basmati Rice is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £12.99 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/502/058/000/4965/front_en.3.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/502/058/000/4965/front_en.3.400.jpg
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0047,LAILA BROKEN BASMATI 5KG,12.99,5,"Laila Broken Basmati 5KG is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 5kg.
Listed at £12.99 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/502/058/020/1180/front_en.3.400.jpg,100,CORRECT,https://images.openfoodfacts.org/images/products/502/058/020/1180/front_en.3.400.jpg
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0048,LAILA BROWN BAS RICE 2KG,5.99,2,"Laila Brown Bas Rice 2KG is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 2kg.
Listed at £5.99 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0049,LAILA BROWN BASMATI 5KG,11.99,5,"Laila Brown Basmati 5KG is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 5kg.
Listed at £11.99 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/502/058/020/1180/front_en.3.400.jpg,100,CORRECT,https://images.openfoodfacts.org/images/products/502/058/020/1180/front_en.3.400.jpg
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0050,LAILA EASY COOK 500G,1.29,0.5,"Laila Easy Cook 500G is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 500g.
Listed at £1.29 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/500/012/898/9985/front_en.3.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/500/012/898/9985/front_en.3.400.jpg
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0051,LAILA EXT LONG BAS RICE,6.49,,"Laila Ext Long Bas Rice is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £6.49 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
DGS01,Dry grocery & staples,DGS01-SP03,Spices & masalas,DGS01-SP03-P0407,LAILA GOLD 2KG,5.99,2,"Laila Gold 2KG is a carefully blended seasoning that adds authentic aroma and depth to a wide range of dishes.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 2kg.
Listed at £5.99 for UK retail and wholesale supply.
Ideal for curries, marinades, rice dishes, grills and everyday cooking.
A trusted choice for ethnic food retailers and catering suppliers.
Helps deliver consistent flavour in both retail and food service kitchens.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/931/007/720/123/3/front_en.400.jpg,75,CORRECT,https://images.openfoodfacts.org/images/products/931/007/720/123/3/front_en.400.jpg
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0052,LAILA GOLD BASMATI RICE,3.99,,"Laila Gold Basmati Rice is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £3.99 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/502/058/001/7583/front_en.4.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/502/058/001/7583/front_en.4.400.jpg
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0053,LAILA GOLD SELLA BASM 5K,13.99,,"Laila Gold Sella Basm 5K is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £13.99 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
DGS01,Dry grocery & staples,DGS01-RR01,Rice & rice products,DGS01-RR01-P0054,LAILA PUDDING RICE 2KG,5.49,2,"Laila Pudding Rice 2KG is a quality rice product selected for consistent cooking results and everyday meal preparation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 2kg.
Listed at £5.49 for UK retail and wholesale supply.
Suitable for biryanis, pilafs, curries and daily family meals.
A dependable staple for South Asian, Middle Eastern and world food ranges.
Ideal for shelf display in ethnic grocery and mainstream supermarket aisles.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/500/012/859/9832/front_en.5.400.jpg,75,CORRECT,https://images.openfoodfacts.org/images/products/500/012/859/9832/front_en.5.400.jpg
DGS01,Dry grocery & staples,DGS01-SP03,Spices & masalas,DGS01-SP03-P0408,LAJAWAB ALUM,2.99,,"Lajawab Alum is a carefully blended seasoning that adds authentic aroma and depth to a wide range of dishes.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £2.99 for UK retail and wholesale supply.
Ideal for curries, marinades, rice dishes, grills and everyday cooking.
A trusted choice for ethnic food retailers and catering suppliers.
Helps deliver consistent flavour in both retail and food service kitchens.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
DGS01,Dry grocery & staples,DGS01-SP03,Spices & masalas,DGS01-SP03-P0409,LAJAWAB GOONDKATIRA,1.99,,"Lajawab Goondkatira is a carefully blended seasoning that adds authentic aroma and depth to a wide range of dishes.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.99 for UK retail and wholesale supply.
Ideal for curries, marinades, rice dishes, grills and everyday cooking.
A trusted choice for ethnic food retailers and catering suppliers.
Helps deliver consistent flavour in both retail and food service kitchens.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
BEV03,Beverages,BEV03-TT01,Tea & herbal tea,BEV03-TT01-P0015,LAJAWAB KASH PINK TEA,3.99,,"Lajawab Kash Pink Tea is a tea or herbal infusion product delivering comforting flavour for everyday UK tea drinkers.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £3.99 for UK retail and wholesale supply.
Ideal for morning brews, afternoon tea and hospitality service.
Suitable for hot beverage aisles and world food tea ranges.
Popular with households, cafés and workplace catering.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
